Request id,Date,Request time,Dropoff time,Pickup point,Driver id,Status
440,11-07-2016,08:54:14,NA,City,NA,No Cars Available
441,11-07-2016,08:54:14,NA,City,286,Cancelled
442,11-07-2016,08:55:41,NA,City,NA,No Cars Available
443,11-07-2016,08:55:41,9:40:19 AM,City,48,Trip Completed
444,11-07-2016,08:55:41,9:41:46 AM,Airport,142,Trip Completed
445,11-07-2016,08:55:41,9:56:10 AM,City,162,Trip Completed
446,11-07-2016,08:57:07,9:54:43 AM,City,86,Trip Completed
447,11-07-2016,08:57:07,9:50:24 AM,City,155,Trip Completed
448,11-07-2016,08:57:07,10:00:29 AM,City,235,Trip Completed
449,11-07-2016,08:58:34,9:38:53 AM,Airport,9,Trip Completed
450,11-07-2016,08:58:34,NA,City,88,Cancelled
451,11-07-2016,08:58:34,9:54:43 AM,City,152,Trip Completed
452,11-07-2016,09:00:00,NA,City,NA,No Cars Available
453,11-07-2016,09:01:26,NA,City,NA,No Cars Available
454,11-07-2016,09:01:26,NA,City,47,Cancelled
455,11-07-2016,09:01:26,9:59:02 AM,City,178,Trip Completed
456,11-07-2016,09:02:53,NA,City,NA,No Cars Available
457,11-07-2016,09:02:53,NA,City,34,Cancelled
458,11-07-2016,09:02:53,10:12:00 AM,Airport,137,Trip Completed
459,11-07-2016,09:02:53,NA,City,144,Cancelled
460,11-07-2016,09:04:19,NA,City,NA,No Cars Available
461,11-07-2016,09:04:19,NA,City,43,Cancelled
462,11-07-2016,09:04:19,10:13:26 AM,City,75,Trip Completed
463,11-07-2016,09:04:19,NA,City,130,Cancelled
464,11-07-2016,09:04:19,NA,City,253,Cancelled
465,11-07-2016,09:04:19,9:41:46 AM,City,254,Trip Completed
466,11-07-2016,09:05:46,NA,City,138,Cancelled
467,11-07-2016,09:08:38,10:07:41 AM,City,71,Trip Completed
468,11-07-2016,09:10:05,9:51:50 AM,City,20,Trip Completed
469,11-07-2016,09:10:05,9:54:43 AM,Airport,110,Trip Completed
470,11-07-2016,09:11:31,9:51:50 AM,City,217,Trip Completed
471,11-07-2016,09:11:31,NA,City,258,Cancelled
472,11-07-2016,09:12:58,NA,City,NA,No Cars Available
473,11-07-2016,09:12:58,NA,Airport,NA,No Cars Available
474,11-07-2016,09:12:58,NA,City,63,Cancelled
475,11-07-2016,09:12:58,10:10:34 AM,Airport,219,Trip Completed
476,11-07-2016,09:12:58,9:50:24 AM,City,295,Trip Completed
477,11-07-2016,09:12:58,10:26:24 AM,City,296,Trip Completed
478,11-07-2016,09:14:24,NA,City,NA,No Cars Available
479,11-07-2016,09:14:24,10:27:50 AM,Airport,130,Trip Completed
480,11-07-2016,09:14:24,NA,City,187,Cancelled
481,11-07-2016,09:14:24,9:51:50 AM,City,246,Trip Completed
482,11-07-2016,09:15:50,NA,City,99,Cancelled
483,11-07-2016,09:15:50,9:48:58 AM,City,179,Trip Completed
484,11-07-2016,09:15:50,9:57:36 AM,City,216,Trip Completed
485,11-07-2016,09:15:50,NA,City,264,Cancelled
486,11-07-2016,09:15:50,NA,City,294,Cancelled
487,11-07-2016,09:17:17,NA,City,NA,No Cars Available
488,11-07-2016,09:18:43,10:12:00 AM,Airport,37,Trip Completed
489,11-07-2016,09:18:43,10:12:00 AM,City,196,Trip Completed
490,11-07-2016,09:18:43,NA,City,252,Cancelled
491,11-07-2016,09:20:10,NA,City,49,Cancelled
492,11-07-2016,09:20:10,NA,City,129,Cancelled
493,11-07-2016,09:20:10,NA,City,283,Cancelled
494,11-07-2016,09:21:36,9:51:50 AM,City,19,Trip Completed
495,11-07-2016,09:21:36,NA,City,276,Cancelled
496,11-07-2016,09:23:02,NA,City,NA,No Cars Available
497,11-07-2016,09:23:02,9:56:10 AM,City,292,Trip Completed
498,11-07-2016,09:24:29,NA,City,NA,No Cars Available
499,11-07-2016,09:25:55,10:01:55 AM,City,18,Trip Completed
500,11-07-2016,09:25:55,9:57:36 AM,Airport,167,Trip Completed
501,11-07-2016,09:25:55,10:01:55 AM,City,206,Trip Completed
502,11-07-2016,09:27:22,NA,City,NA,No Cars Available
503,11-07-2016,09:28:48,NA,City,NA,No Cars Available
504,11-07-2016,09:28:48,10:39:22 AM,City,127,Trip Completed
505,11-07-2016,09:28:48,NA,City,279,Cancelled
506,11-07-2016,09:30:14,NA,City,NA,No Cars Available
507,11-07-2016,09:30:14,10:22:05 AM,Airport,106,Trip Completed
508,11-07-2016,09:30:14,NA,City,239,Cancelled
509,11-07-2016,09:31:41,NA,City,NA,No Cars Available
510,11-07-2016,09:31:41,10:45:07 AM,City,100,Trip Completed
511,11-07-2016,09:33:07,NA,City,34,Cancelled
512,11-07-2016,09:33:07,10:48:00 AM,Airport,194,Trip Completed
513,11-07-2016,09:33:07,10:42:14 AM,Airport,249,Trip Completed
514,11-07-2016,09:34:34,10:45:07 AM,City,70,Trip Completed
515,11-07-2016,09:34:34,10:46:34 AM,Airport,251,Trip Completed
516,11-07-2016,09:36:00,NA,City,NA,No Cars Available
517,11-07-2016,09:36:00,10:12:00 AM,Airport,30,Trip Completed
518,11-07-2016,09:36:00,10:32:10 AM,City,59,Trip Completed
519,11-07-2016,09:36:00,10:43:41 AM,City,198,Trip Completed
520,11-07-2016,09:37:26,10:30:43 AM,City,83,Trip Completed
521,11-07-2016,09:37:26,10:42:14 AM,City,104,Trip Completed
522,11-07-2016,09:38:53,NA,City,NA,No Cars Available
523,11-07-2016,09:38:53,10:22:05 AM,Airport,23,Trip Completed
524,11-07-2016,09:40:19,NA,City,NA,No Cars Available
525,11-07-2016,09:40:19,NA,City,165,Cancelled
526,11-07-2016,09:40:19,NA,City,197,Cancelled
527,11-07-2016,09:41:46,NA,City,NA,No Cars Available
528,11-07-2016,09:41:46,NA,City,68,Cancelled
529,11-07-2016,09:41:46,NA,City,220,Cancelled
530,11-07-2016,09:44:38,NA,City,NA,No Cars Available
531,11-07-2016,09:44:38,10:29:17 AM,City,55,Trip Completed
532,11-07-2016,09:44:38,10:59:31 AM,City,126,Trip Completed
533,11-07-2016,09:46:05,10:53:46 AM,Airport,123,Trip Completed
534,11-07-2016,09:47:31,NA,City,3,Cancelled
535,11-07-2016,09:47:31,10:19:12 AM,Airport,3,Trip Completed
536,11-07-2016,09:47:31,NA,City,84,Cancelled
537,11-07-2016,09:47:31,10:45:07 AM,City,184,Trip Completed
538,11-07-2016,09:47:31,NA,City,284,Cancelled
539,11-07-2016,09:48:58,NA,City,NA,No Cars Available
540,11-07-2016,09:48:58,10:42:14 AM,City,49,Trip Completed
541,11-07-2016,09:50:24,NA,City,NA,No Cars Available
542,11-07-2016,09:50:24,10:50:53 AM,Airport,205,Trip Completed
543,11-07-2016,09:51:50,NA,City,91,Cancelled
544,11-07-2016,09:51:50,NA,City,99,Cancelled
545,11-07-2016,09:51:50,10:33:36 AM,City,175,Trip Completed
546,11-07-2016,09:51:50,NA,City,199,Cancelled
547,11-07-2016,09:53:17,10:33:36 AM,Airport,82,Trip Completed
548,11-07-2016,09:54:43,NA,City,NA,No Cars Available
549,11-07-2016,09:54:43,NA,City,128,Cancelled
550,11-07-2016,09:54:43,NA,City,174,Cancelled
551,11-07-2016,09:56:10,NA,City,98,Cancelled
552,11-07-2016,09:56:10,NA,City,234,Cancelled
553,11-07-2016,09:56:10,NA,City,266,Cancelled
554,11-07-2016,09:59:02,NA,City,22,Cancelled
555,11-07-2016,09:59:02,10:52:19 AM,City,279,Trip Completed
556,11-07-2016,10:00:29,NA,City,142,Cancelled
557,11-07-2016,10:00:29,10:59:31 AM,City,146,Trip Completed
558,11-07-2016,10:00:29,11:03:50 AM,City,197,Trip Completed
559,11-07-2016,10:00:29,10:46:34 AM,City,271,Trip Completed
560,11-07-2016,10:00:29,11:09:36 AM,Airport,276,Trip Completed
561,11-07-2016,10:00:29,NA,City,290,Cancelled
562,11-07-2016,10:04:48,NA,Airport,NA,No Cars Available
563,11-07-2016,10:06:14,NA,Airport,NA,No Cars Available
564,11-07-2016,10:06:14,11:19:41 AM,Airport,195,Trip Completed
565,11-07-2016,10:07:41,11:12:29 AM,City,135,Trip Completed
566,11-07-2016,10:09:07,NA,City,NA,No Cars Available
567,11-07-2016,10:10:34,NA,Airport,NA,No Cars Available
568,11-07-2016,10:13:26,NA,Airport,79,Cancelled
569,11-07-2016,10:23:31,11:32:38 AM,Airport,97,Trip Completed
570,11-07-2016,10:27:50,NA,City,13,Cancelled
571,11-07-2016,10:32:10,11:31:12 AM,Airport,63,Trip Completed
572,11-07-2016,10:35:02,NA,Airport,38,Cancelled
573,11-07-2016,10:42:14,11:18:14 AM,Airport,183,Trip Completed
574,11-07-2016,10:45:07,11:26:53 AM,City,82,Trip Completed
575,11-07-2016,10:45:07,11:41:17 AM,Airport,212,Trip Completed
576,11-07-2016,10:46:34,NA,City,NA,No Cars Available
577,11-07-2016,10:48:00,11:55:41 AM,Airport,5,Trip Completed
578,11-07-2016,10:48:00,11:41:17 AM,Airport,84,Trip Completed
579,11-07-2016,10:48:00,11:48:29 AM,City,277,Trip Completed
580,11-07-2016,10:49:26,NA,City,59,Cancelled
581,11-07-2016,10:50:53,NA,Airport,NA,No Cars Available
582,11-07-2016,10:52:19,11:44:10 AM,City,69,Trip Completed
583,11-07-2016,10:58:05,11:45:36 AM,Airport,204,Trip Completed
584,11-07-2016,11:02:24,12:11:31 PM,Airport,64,Trip Completed
585,11-07-2016,11:02:24,11:42:43 AM,City,132,Trip Completed
586,11-07-2016,11:02:24,11:47:02 AM,City,228,Trip Completed
587,11-07-2016,11:03:50,NA,City,NA,No Cars Available
588,11-07-2016,11:05:17,11:41:17 AM,City,152,Trip Completed
589,11-07-2016,11:06:43,NA,Airport,234,Cancelled
590,11-07-2016,11:08:10,12:02:53 PM,City,200,Trip Completed
591,11-07-2016,11:09:36,12:21:36 PM,City,16,Trip Completed
592,11-07-2016,11:09:36,11:44:10 AM,City,281,Trip Completed
593,11-07-2016,11:12:29,NA,City,NA,No Cars Available
594,11-07-2016,11:18:14,NA,Airport,NA,No Cars Available
595,11-07-2016,11:18:14,12:31:41 PM,City,232,Trip Completed
596,11-07-2016,11:22:34,12:11:31 PM,City,269,Trip Completed
597,11-07-2016,11:22:34,12:05:46 PM,Airport,272,Trip Completed
598,11-07-2016,11:24:00,12:10:05 PM,City,121,Trip Completed
599,11-07-2016,11:24:00,12:33:07 PM,Airport,135,Trip Completed
600,11-07-2016,11:24:00,12:36:00 PM,City,214,Trip Completed
601,11-07-2016,11:28:19,NA,City,NA,No Cars Available
602,11-07-2016,11:28:19,12:43:12 PM,City,164,Trip Completed
603,11-07-2016,11:29:46,12:44:38 PM,Airport,85,Trip Completed
604,11-07-2016,11:31:12,12:37:26 PM,City,154,Trip Completed
605,11-07-2016,11:31:12,12:17:17 PM,Airport,205,Trip Completed
606,11-07-2016,11:38:24,NA,City,NA,No Cars Available
607,11-07-2016,11:38:24,12:28:48 PM,City,13,Trip Completed
608,11-07-2016,11:38:24,12:34:34 PM,Airport,62,Trip Completed
609,11-07-2016,11:38:24,12:36:00 PM,City,220,Trip Completed
610,11-07-2016,11:38:24,12:47:31 PM,Airport,274,Trip Completed
611,11-07-2016,11:39:50,NA,Airport,NA,No Cars Available
612,11-07-2016,11:41:17,12:27:22 PM,Airport,134,Trip Completed
613,11-07-2016,11:42:43,NA,City,NA,No Cars Available
614,11-07-2016,11:42:43,12:43:12 PM,City,57,Trip Completed
615,11-07-2016,11:44:10,12:36:00 PM,City,71,Trip Completed
616,11-07-2016,11:45:36,12:36:00 PM,Airport,185,Trip Completed
617,11-07-2016,11:47:02,NA,Airport,NA,No Cars Available
618,11-07-2016,11:49:55,12:56:10 PM,City,268,Trip Completed
619,11-07-2016,11:51:22,12:48:58 PM,Airport,1,Trip Completed
620,11-07-2016,11:51:22,1:00:29 PM,City,60,Trip Completed
621,11-07-2016,11:52:48,12:57:36 PM,Airport,225,Trip Completed
622,11-07-2016,11:52:48,1:04:48 PM,Airport,279,Trip Completed
623,11-07-2016,11:54:14,NA,Airport,230,Cancelled
624,11-07-2016,11:55:41,NA,City,NA,No Cars Available
625,11-07-2016,11:55:41,1:07:41 PM,Airport,136,Trip Completed
626,11-07-2016,11:58:34,12:46:05 PM,Airport,223,Trip Completed
627,11-07-2016,12:01:26,1:04:48 PM,City,43,Trip Completed
628,11-07-2016,12:04:19,12:54:43 PM,Airport,179,Trip Completed
629,11-07-2016,12:05:46,12:46:05 PM,Airport,31,Trip Completed
630,11-07-2016,12:05:46,1:04:48 PM,Airport,67,Trip Completed
631,11-07-2016,12:07:12,1:17:46 PM,Airport,125,Trip Completed
632,11-07-2016,12:10:05,12:57:36 PM,Airport,27,Trip Completed
633,11-07-2016,12:12:58,NA,City,NA,No Cars Available
634,11-07-2016,12:12:58,12:59:02 PM,City,17,Trip Completed
635,11-07-2016,12:12:58,1:17:46 PM,Airport,46,Trip Completed
636,11-07-2016,12:12:58,1:00:29 PM,City,156,Trip Completed
637,11-07-2016,12:14:24,1:22:05 PM,Airport,78,Trip Completed
638,11-07-2016,12:17:17,1:04:48 PM,City,143,Trip Completed
639,11-07-2016,12:18:43,12:50:24 PM,City,101,Trip Completed
640,11-07-2016,12:18:43,1:24:58 PM,Airport,127,Trip Completed
641,11-07-2016,12:18:43,NA,City,204,Cancelled
642,11-07-2016,12:20:10,1:30:43 PM,City,226,Trip Completed
643,11-07-2016,12:20:10,1:12:00 PM,City,296,Trip Completed
644,11-07-2016,12:21:36,NA,Airport,206,Cancelled
645,11-07-2016,12:23:02,1:37:55 PM,City,79,Trip Completed
646,11-07-2016,12:24:29,NA,Airport,NA,No Cars Available
647,11-07-2016,12:24:29,NA,City,264,Cancelled
648,11-07-2016,12:25:55,1:20:38 PM,City,242,Trip Completed
649,11-07-2016,12:27:22,1:04:48 PM,City,283,Trip Completed
650,11-07-2016,12:28:48,1:43:41 PM,City,254,Trip Completed
651,11-07-2016,12:31:41,1:14:53 PM,Airport,178,Trip Completed
652,11-07-2016,12:31:41,1:14:53 PM,Airport,191,Trip Completed
653,11-07-2016,12:33:07,1:40:48 PM,City,193,Trip Completed
654,11-07-2016,12:34:34,NA,Airport,NA,No Cars Available
655,11-07-2016,12:36:00,NA,City,NA,No Cars Available
656,11-07-2016,12:37:26,1:16:19 PM,Airport,244,Trip Completed
657,11-07-2016,12:38:53,1:36:29 PM,City,130,Trip Completed
658,11-07-2016,12:43:12,NA,City,NA,No Cars Available
659,11-07-2016,12:44:38,NA,City,NA,No Cars Available
660,11-07-2016,12:44:38,1:30:43 PM,Airport,58,Trip Completed
661,11-07-2016,12:46:05,1:56:38 PM,Airport,248,Trip Completed
662,11-07-2016,12:47:31,1:50:53 PM,City,284,Trip Completed
663,11-07-2016,12:48:58,1:39:22 PM,Airport,258,Trip Completed
664,11-07-2016,12:50:24,1:56:38 PM,Airport,115,Trip Completed
665,11-07-2016,12:51:50,NA,Airport,NA,No Cars Available
666,11-07-2016,12:51:50,1:30:43 PM,Airport,22,Trip Completed
667,11-07-2016,12:53:17,NA,City,NA,No Cars Available
668,11-07-2016,12:57:36,NA,City,NA,No Cars Available
669,11-07-2016,12:59:02,1:40:48 PM,City,4,Trip Completed
670,11-07-2016,13:03:22,NA,Airport,NA,No Cars Available
671,11-07-2016,13:04:48,1:56:38 PM,Airport,152,Trip Completed
672,11-07-2016,13:04:48,2:09:36 PM,Airport,282,Trip Completed
673,11-07-2016,13:06:14,NA,Airport,NA,No Cars Available
674,11-07-2016,13:07:41,NA,City,NA,No Cars Available
675,11-07-2016,13:09:07,1:46:34 PM,City,163,Trip Completed
676,11-07-2016,13:12:00,NA,City,266,Cancelled
677,11-07-2016,13:14:53,1:45:07 PM,City,144,Trip Completed
678,11-07-2016,13:16:19,NA,Airport,NA,No Cars Available
679,11-07-2016,13:16:19,2:05:17 PM,City,67,Trip Completed
680,11-07-2016,13:19:12,2:24:00 PM,City,160,Trip Completed
681,11-07-2016,13:20:38,2:09:36 PM,City,137,Trip Completed
682,11-07-2016,13:20:38,2:05:17 PM,City,184,Trip Completed
683,11-07-2016,13:24:58,NA,Airport,176,Cancelled
684,11-07-2016,13:24:58,NA,City,194,Cancelled
685,11-07-2016,13:27:50,NA,City,NA,No Cars Available
686,11-07-2016,13:27:50,2:15:22 PM,City,51,Trip Completed
687,11-07-2016,13:29:17,2:11:02 PM,Airport,52,Trip Completed
688,11-07-2016,13:30:43,2:15:22 PM,Airport,255,Trip Completed
689,11-07-2016,13:30:43,2:02:24 PM,City,277,Trip Completed
690,11-07-2016,13:33:36,NA,Airport,NA,No Cars Available
691,11-07-2016,13:35:02,NA,City,NA,No Cars Available
692,11-07-2016,13:35:02,2:18:14 PM,Airport,94,Trip Completed
693,11-07-2016,13:37:55,2:45:36 PM,Airport,20,Trip Completed
694,11-07-2016,13:37:55,2:16:48 PM,City,259,Trip Completed
695,11-07-2016,13:43:41,NA,City,NA,No Cars Available
696,11-07-2016,13:46:34,NA,City,NA,No Cars Available
697,11-07-2016,13:46:34,2:39:50 PM,City,251,Trip Completed
698,11-07-2016,13:48:00,2:32:38 PM,City,188,Trip Completed
699,11-07-2016,13:53:46,2:45:36 PM,Airport,171,Trip Completed
700,11-07-2016,13:53:46,2:26:53 PM,City,221,Trip Completed
701,11-07-2016,13:55:12,2:47:02 PM,City,133,Trip Completed
702,11-07-2016,13:59:31,2:39:50 PM,Airport,80,Trip Completed
703,11-07-2016,14:00:58,2:31:12 PM,City,70,Trip Completed
704,11-07-2016,14:00:58,2:57:07 PM,Airport,153,Trip Completed
705,11-07-2016,14:02:24,NA,Airport,NA,No Cars Available
706,11-07-2016,14:02:24,3:12:58 PM,Airport,161,Trip Completed
707,11-07-2016,14:03:50,2:44:10 PM,Airport,111,Trip Completed
708,11-07-2016,14:05:17,2:35:31 PM,Airport,89,Trip Completed
709,11-07-2016,14:06:43,2:51:22 PM,City,16,Trip Completed
710,11-07-2016,14:08:10,3:00:00 PM,City,228,Trip Completed
711,11-07-2016,14:11:02,NA,City,218,Cancelled
712,11-07-2016,14:15:22,2:48:29 PM,Airport,266,Trip Completed
713,11-07-2016,14:22:34,NA,City,NA,No Cars Available
714,11-07-2016,14:22:34,3:21:36 PM,City,172,Trip Completed
715,11-07-2016,14:29:46,3:41:46 PM,City,244,Trip Completed
716,11-07-2016,14:35:31,NA,City,NA,No Cars Available
717,11-07-2016,14:36:58,3:33:07 PM,City,187,Trip Completed
718,11-07-2016,14:36:58,NA,City,194,Cancelled
719,11-07-2016,14:41:17,3:20:10 PM,Airport,274,Trip Completed
720,11-07-2016,14:42:43,3:18:43 PM,Airport,247,Trip Completed
721,11-07-2016,14:45:36,3:38:53 PM,City,264,Trip Completed
722,11-07-2016,14:48:29,NA,Airport,NA,No Cars Available
723,11-07-2016,14:48:29,3:40:19 PM,City,273,Trip Completed
724,11-07-2016,14:48:29,3:24:29 PM,Airport,277,Trip Completed
725,11-07-2016,14:51:22,NA,Airport,253,Cancelled
726,11-07-2016,14:52:48,3:48:58 PM,Airport,121,Trip Completed
727,11-07-2016,14:54:14,4:09:07 PM,Airport,249,Trip Completed
728,11-07-2016,14:55:41,3:54:43 PM,City,39,Trip Completed
729,11-07-2016,15:00:00,3:43:12 PM,Airport,132,Trip Completed
730,11-07-2016,15:01:26,NA,Airport,NA,No Cars Available
731,11-07-2016,15:01:26,NA,City,NA,No Cars Available
732,11-07-2016,15:04:19,3:47:31 PM,Airport,79,Trip Completed
733,11-07-2016,15:10:05,4:17:46 PM,City,69,Trip Completed
734,11-07-2016,15:14:24,NA,City,NA,No Cars Available
735,11-07-2016,15:18:43,4:19:12 PM,City,33,Trip Completed
736,11-07-2016,15:18:43,NA,City,163,Cancelled
737,11-07-2016,15:20:10,3:56:10 PM,Airport,281,Trip Completed
738,11-07-2016,15:21:36,4:29:17 PM,City,34,Trip Completed
739,11-07-2016,15:21:36,4:03:22 PM,Airport,246,Trip Completed
740,11-07-2016,15:24:29,4:01:55 PM,Airport,201,Trip Completed
741,11-07-2016,15:25:55,4:17:46 PM,Airport,165,Trip Completed
742,11-07-2016,15:27:22,4:12:00 PM,City,178,Trip Completed
743,11-07-2016,15:27:22,NA,City,263,Cancelled
744,11-07-2016,15:30:14,4:14:53 PM,City,65,Trip Completed
745,11-07-2016,15:34:34,4:32:10 PM,Airport,31,Trip Completed
746,11-07-2016,15:37:26,4:16:19 PM,Airport,88,Trip Completed
747,11-07-2016,15:38:53,4:29:17 PM,City,23,Trip Completed
748,11-07-2016,15:40:19,NA,City,4,Cancelled
749,11-07-2016,15:40:19,NA,Airport,200,Cancelled
750,11-07-2016,15:41:46,4:16:19 PM,City,115,Trip Completed
751,11-07-2016,15:43:12,4:23:31 PM,Airport,263,Trip Completed
752,11-07-2016,15:46:05,4:59:31 PM,Airport,173,Trip Completed
753,11-07-2016,15:48:58,4:52:19 PM,Airport,212,Trip Completed
754,11-07-2016,15:50:24,4:37:55 PM,City,74,Trip Completed
755,11-07-2016,15:51:50,NA,Airport,NA,No Cars Available
756,11-07-2016,15:53:17,4:23:31 PM,Airport,234,Trip Completed
757,11-07-2016,15:53:17,4:45:07 PM,Airport,275,Trip Completed
758,11-07-2016,15:54:43,NA,City,299,Cancelled
759,11-07-2016,15:59:02,4:39:22 PM,City,169,Trip Completed
760,11-07-2016,16:00:29,4:39:22 PM,City,194,Trip Completed
761,11-07-2016,16:01:55,4:58:05 PM,Airport,286,Trip Completed
762,11-07-2016,16:04:48,NA,City,NA,No Cars Available
763,11-07-2016,16:06:14,5:15:22 PM,City,27,Trip Completed
764,11-07-2016,16:07:41,NA,City,NA,No Cars Available
765,11-07-2016,16:07:41,NA,Airport,NA,No Cars Available
766,11-07-2016,16:09:07,5:21:07 PM,City,44,Trip Completed
767,11-07-2016,16:10:34,NA,City,NA,No Cars Available
768,11-07-2016,16:10:34,NA,Airport,NA,No Cars Available
769,11-07-2016,16:10:34,5:15:22 PM,Airport,80,Trip Completed
770,11-07-2016,16:12:00,NA,Airport,NA,No Cars Available
771,11-07-2016,16:12:00,5:26:53 PM,Airport,35,Trip Completed
772,11-07-2016,16:12:00,5:21:07 PM,City,204,Trip Completed
773,11-07-2016,16:13:26,5:15:22 PM,City,25,Trip Completed
774,11-07-2016,16:14:53,NA,Airport,148,Cancelled
775,11-07-2016,16:19:12,5:25:26 PM,City,125,Trip Completed
776,11-07-2016,16:20:38,NA,City,NA,No Cars Available
777,11-07-2016,16:26:24,5:18:14 PM,Airport,51,Trip Completed
778,11-07-2016,16:30:43,5:00:58 PM,City,175,Trip Completed
779,11-07-2016,16:30:43,5:02:24 PM,Airport,200,Trip Completed
780,11-07-2016,16:30:43,NA,Airport,255,Cancelled
781,11-07-2016,16:32:10,5:29:46 PM,City,66,Trip Completed
782,11-07-2016,16:35:02,5:18:14 PM,Airport,67,Trip Completed
783,11-07-2016,16:36:29,NA,City,NA,No Cars Available
784,11-07-2016,16:37:55,5:12:29 PM,City,157,Trip Completed
785,11-07-2016,16:39:22,5:09:36 PM,City,153,Trip Completed
786,11-07-2016,16:40:48,NA,Airport,NA,No Cars Available
787,11-07-2016,16:42:14,NA,Airport,NA,No Cars Available
788,11-07-2016,16:42:14,5:41:17 PM,City,180,Trip Completed
789,11-07-2016,16:42:14,5:26:53 PM,City,183,Trip Completed
790,11-07-2016,16:43:41,NA,Airport,186,Cancelled
791,11-07-2016,16:43:41,5:21:07 PM,Airport,284,Trip Completed
792,11-07-2016,16:48:00,5:32:38 PM,Airport,172,Trip Completed
793,11-07-2016,16:49:26,5:52:48 PM,City,26,Trip Completed
794,11-07-2016,16:50:53,5:41:17 PM,City,261,Trip Completed
795,11-07-2016,16:56:38,NA,Airport,NA,No Cars Available
796,11-07-2016,17:00:58,NA,Airport,NA,No Cars Available
797,11-07-2016,17:00:58,6:00:00 PM,City,151,Trip Completed
798,11-07-2016,17:02:24,NA,Airport,NA,No Cars Available
799,11-07-2016,17:02:24,5:39:50 PM,Airport,73,Trip Completed
800,11-07-2016,17:02:24,5:47:02 PM,Airport,192,Trip Completed
801,11-07-2016,17:03:50,6:11:31 PM,Airport,71,Trip Completed
802,11-07-2016,17:05:17,NA,Airport,NA,No Cars Available
803,11-07-2016,17:05:17,NA,Airport,NA,No Cars Available
804,11-07-2016,17:05:17,NA,Airport,NA,No Cars Available
805,11-07-2016,17:05:17,6:07:12 PM,Airport,280,Trip Completed
806,11-07-2016,17:06:43,NA,Airport,NA,No Cars Available
807,11-07-2016,17:06:43,NA,Airport,NA,No Cars Available
808,11-07-2016,17:08:10,NA,Airport,NA,No Cars Available
